ear_mean,ear_min,yaw_mean,yaw_std,pitch_mean,pitch_std,frown_mean,nose_delta_sum,gaze_variance_mean,shoulder_angle_mean,mar_mean,roll_angle_mean,label,label_name
0.5129,0.4107,0.5372,0.0328,0.6119,0.0353,0.3923,0.2864,0.000850,107.28,0.1800,0.00,3,SOBREESTIMULACIÓN
0.4551,0.2143,0.6501,0.1954,0.6279,0.0280,0.4050,0.6667,0.001285,97.99,0.1800,0.00,3,SOBREESTIMULACIÓN
0.4661,0.2143,0.5714,0.2665,0.6290,0.0428,0.4041,0.9441,0.002335,105.30,0.1800,0.00,3,SOBREESTIMULACIÓN
0.4950,0.2761,0.4888,0.1996,0.6120,0.0544,0.3984,0.8613,0.004460,168.74,0.1800,0.00,3,SOBREESTIMULACIÓN
0.5285,0.3539,0.4738,0.0902,0.6133,0.0539,0.3993,0.6816,0.005310,201.45,0.1800,0.00,3,SOBREESTIMULACIÓN
0.5458,0.3537,0.4388,0.0611,0.6161,0.0429,0.4115,0.4250,0.006035,177.97,0.1800,0.00,3,SOBREESTIMULACIÓN
0.4851,0.1673,0.4299,0.0506,0.6424,0.0185,0.4286,0.4309,0.006210,178.26,0.1800,0.00,3,SOBREESTIMULACIÓN
0.4363,0.1673,0.4330,0.0566,0.6212,0.0336,0.4212,0.4820,0.005330,242.88,0.0500,0.00,4,AGOBIO POSTURAL
0.5106,0.1673,0.3933,0.0561,0.6107,0.0374,0.4076,0.4336,0.004290,251.25,0.0500,0.00,4,AGOBIO POSTURAL
0.5844,0.4528,0.3671,0.0369,0.6250,0.0452,0.3988,0.3947,0.003235,203.54,0.0500,0.00,4,AGOBIO POSTURAL
0.5094,0.1973,0.4167,0.0703,0.6223,0.0691,0.3933,0.4707,0.001990,190.51,0.0500,0.00,4,AGOBIO POSTURAL
0.3895,0.1787,0.4736,0.0565,0.5746,0.0761,0.3845,0.3632,0.000790,212.01,0.0500,0.00,4,AGOBIO POSTURAL
0.3373,0.1787,0.4965,0.0197,0.5284,0.0194,0.3775,0.1118,0.000265,243.67,0.0500,0.00,4,AGOBIO POSTURAL
0.3571,0.1787,0.4950,0.0181,0.5336,0.0197,0.3730,0.1012,0.000180,242.31,0.0500,0.00,4,AGOBIO POSTURAL
0.3794,0.2242,0.5044,0.0220,0.5501,0.0396,0.3763,0.1556,0.000140,241.92,0.0500,0.00,4,AGOBIO POSTURAL
0.3794,0.2242,0.4828,0.0976,0.5782,0.0561,0.3849,0.5552,0.000435,205.57,0.0500,0.00,4,AGOBIO POSTURAL
0.4002,0.1904,0.4791,0.0956,0.6074,0.0443,0.3891,0.6461,0.001245,162.43,0.0500,0.00,4,AGOBIO POSTURAL
0.4074,0.1904,0.4814,0.0990,0.5977,0.0473,0.3894,0.4776,0.001610,148.96,0.0500,0.00,4,AGOBIO POSTURAL
0.4495,0.1904,0.5179,0.0339,0.6184,0.0374,0.3971,0.2198,0.001085,155.98,0.0500,0.00,4,AGOBIO POSTURAL
0.4983,0.3847,0.5263,0.0353,0.6286,0.0293,0.4041,0.2189,0.000385,142.75,0.0500,0.00,4,AGOBIO POSTURAL
0.5164,0.3847,0.4893,0.0561,0.6580,0.0470,0.3955,0.2746,0.000515,137.45,0.0500,0.00,4,AGOBIO POSTURAL
0.5437,0.3847,0.4025,0.0863,0.6995,0.0443,0.4057,0.3852,0.001105,182.93,0.0500,0.00,0,ENFOQUE
0.5410,0.3521,0.3010,0.0770,0.7305,0.0358,0.4224,0.4559,0.002875,239.43,0.0500,0.00,0,ENFOQUE
0.4785,0.3521,0.2612,0.0549,0.7346,0.0344,0.4408,0.3630,0.003000,252.66,0.0500,0.00,0,ENFOQUE
0.5249,0.3556,0.1965,0.0867,0.7100,0.0444,0.4398,0.3360,0.001885,251.10,0.0500,0.00,0,ENFOQUE
0.5730,0.3975,0.1139,0.0676,0.6632,0.0436,0.4254,0.3179,0.000585,249.63,0.0500,0.00,0,ENFOQUE
0.6364,0.4790,0.0643,0.0461,0.6343,0.0369,0.4022,0.2192,0.000385,248.73,0.0500,0.00,0,ENFOQUE
0.6740,0.5525,0.0415,0.0291,0.6095,0.0239,0.3774,0.1337,0.000180,249.44,0.0500,0.00,0,ENFOQUE
0.6832,0.5525,0.0398,0.0563,0.6086,0.0476,0.3780,0.2461,0.000110,250.23,0.0500,0.00,0,ENFOQUE
0.6724,0.5255,0.0551,0.0569,0.6049,0.0515,0.3789,0.2748,0.000150,251.17,0.0500,0.00,0,ENFOQUE
0.6641,0.5255,0.0712,0.0747,0.6236,0.0636,0.3849,0.4511,0.000155,251.44,0.0500,0.00,0,ENFOQUE
0.6215,0.4429,0.1549,0.1379,0.6690,0.0858,0.4074,0.4018,0.000345,251.18,0.0500,0.00,0,ENFOQUE
0.5430,0.3578,0.2503,0.1106,0.7359,0.0428,0.4267,0.4037,0.000665,250.96,0.0500,0.00,0,ENFOQUE
0.5504,0.3578,0.2170,0.1273,0.7145,0.0646,0.4058,0.2351,0.000860,251.35,0.0500,0.00,0,ENFOQUE
0.5934,0.3578,0.1367,0.0925,0.6881,0.0537,0.3850,0.3537,0.000610,253.14,0.0500,0.00,0,ENFOQUE
0.5886,0.2474,0.2273,0.1632,0.7004,0.0582,0.3966,0.4527,0.001210,254.12,0.0500,0.00,0,ENFOQUE
0.4725,0.2458,0.4051,0.1658,0.7332,0.0414,0.4200,0.4522,0.002805,239.60,0.0500,0.00,0,ENFOQUE
0.4528,0.2458,0.5310,0.0456,0.7288,0.0453,0.4285,0.3993,0.002635,185.68,0.0500,0.00,0,ENFOQUE
0.5204,0.3656,0.5527,0.0319,0.6906,0.0446,0.4316,0.3135,0.001045,139.15,0.0500,0.00,0,ENFOQUE
0.5431,0.4747,0.5442,0.0403,0.6569,0.0097,0.4372,0.2226,0.000650,179.89,0.0500,0.00,0,ENFOQUE
0.5561,0.5037,0.5278,0.0380,0.6548,0.0085,0.4404,0.1999,0.000610,228.70,0.0500,0.00,0,ENFOQUE
0.5620,0.5120,0.5212,0.0311,0.6603,0.0119,0.4401,0.1635,0.000370,260.39,0.0500,0.00,0,ENFOQUE
0.5641,0.5017,0.5010,0.0443,0.6630,0.0118,0.4389,0.1747,0.000260,259.39,0.0500,0.00,0,ENFOQUE
0.5464,0.4816,0.5044,0.0464,0.6620,0.0133,0.4369,0.1790,0.000190,259.04,0.0500,0.00,0,ENFOQUE
0.5650,0.4816,0.4676,0.0481,0.6595,0.0117,0.4398,0.1734,0.000190,259.50,0.0500,0.00,0,ENFOQUE
0.5924,0.5392,0.4959,0.0692,0.6659,0.0099,0.4396,0.1939,0.000220,259.40,0.0500,0.00,0,ENFOQUE
0.5922,0.5270,0.5010,0.0750,0.6630,0.0107,0.4390,0.2113,0.000320,259.49,0.0500,0.00,0,ENFOQUE
0.5744,0.5270,0.5134,0.0657,0.6597,0.0097,0.4406,0.2076,0.000425,259.87,0.0500,0.00,0,ENFOQUE
0.5579,0.4910,0.5128,0.0622,0.6547,0.0065,0.4393,0.1587,0.000515,259.78,0.0500,0.00,0,ENFOQUE
0.5633,0.4910,0.5389,0.0473,0.6486,0.0109,0.4331,0.1960,0.000665,259.23,0.0500,0.00,0,ENFOQUE
0.5491,0.4910,0.5452,0.0502,0.6442,0.0088,0.4317,0.1706,0.000685,258.98,0.0500,0.00,0,ENFOQUE
0.5663,0.5020,0.5105,0.0539,0.6425,0.0078,0.4353,0.1756,0.000560,259.12,0.0500,0.00,0,ENFOQUE
0.5658,0.5020,0.5156,0.0485,0.6481,0.0074,0.4367,0.1228,0.000410,258.86,0.0500,0.00,0,ENFOQUE
0.5792,0.5410,0.5051,0.0270,0.6481,0.0075,0.4361,0.0900,0.000265,258.91,0.0500,0.00,0,ENFOQUE
0.5595,0.4836,0.5220,0.0107,0.6483,0.0077,0.4386,0.0947,0.000170,259.06,0.0500,0.00,0,ENFOQUE
0.5402,0.4836,0.5037,0.0340,0.6409,0.0098,0.4347,0.1407,0.000175,251.67,0.0500,0.00,0,ENFOQUE
0.5195,0.4803,0.5186,0.0584,0.6331,0.0093,0.4317,0.2131,0.000280,252.21,0.0500,0.00,0,ENFOQUE
0.5091,0.4598,0.5231,0.0653,0.6279,0.0069,0.4276,0.2605,0.000375,252.73,0.0500,0.00,0,ENFOQUE
0.5162,0.4598,0.5017,0.0486,0.6277,0.0065,0.4276,0.2331,0.000390,260.80,0.0500,0.00,0,ENFOQUE
0.5222,0.4444,0.5084,0.0605,0.6305,0.0066,0.4256,0.2461,0.000365,260.37,0.0500,0.00,0,ENFOQUE
0.5341,0.4444,0.5045,0.0590,0.6319,0.0080,0.4266,0.2056,0.000405,259.76,0.0500,0.00,0,ENFOQUE
0.5387,0.4444,0.5188,0.0504,0.6361,0.0086,0.4258,0.2449,0.000470,259.99,0.0500,0.00,0,ENFOQUE
0.5434,0.3456,0.4810,0.0279,0.6364,0.0076,0.4256,0.1926,0.000465,260.46,0.0500,0.00,0,ENFOQUE
0.5221,0.3456,0.4740,0.0276,0.6358,0.0064,0.4238,0.1456,0.000320,260.48,0.0500,0.00,0,ENFOQUE
0.5670,0.3456,0.3704,0.1411,0.6431,0.0176,0.4212,0.2921,0.000950,259.49,0.0500,0.00,0,ENFOQUE
0.6348,0.4319,0.2390,0.1574,0.6509,0.0286,0.4242,0.3206,0.003825,203.44,0.0500,0.00,0,ENFOQUE
0.6519,0.4277,0.1526,0.0570,0.6704,0.0381,0.4239,0.1821,0.005670,147.99,0.0500,0.00,0,ENFOQUE
0.6247,0.4277,0.2127,0.1110,0.6888,0.0309,0.4238,0.3948,0.003815,123.70,0.0500,0.00,0,ENFOQUE
0.5828,0.4277,0.3587,0.1583,0.6897,0.0272,0.4298,0.4138,0.003230,122.26,0.0500,0.00,0,ENFOQUE
0.5750,0.4648,0.4542,0.0954,0.6769,0.0209,0.4334,0.3468,0.005315,97.89,0.0500,0.00,0,ENFOQUE
0.5768,0.5023,0.4588,0.0328,0.6609,0.0131,0.4335,0.2111,0.004940,130.84,0.0500,0.00,0,ENFOQUE
0.5700,0.5023,0.4707,0.0259,0.6585,0.0087,0.4328,0.1351,0.002260,195.96,0.0500,0.00,0,ENFOQUE
0.5045,0.1793,0.4907,0.0264,0.6602,0.0105,0.4309,0.1366,0.000385,259.46,0.0500,0.00,0,ENFOQUE
0.3497,0.2714,0.5666,0.0022,0.6188,0.0050,0.4134,0.0187,0.000000,100.25,0.0500,0.00,0,ENFOQUE
0.3506,0.2714,0.5673,0.0028,0.6190,0.0045,0.4135,0.0177,0.000000,99.83,0.0500,0.00,0,ENFOQUE
0.3331,0.2714,0.5689,0.0031,0.6174,0.0037,0.4153,0.0182,0.000000,99.66,0.0500,0.00,0,ENFOQUE
0.3335,0.2936,0.5778,0.0201,0.6107,0.0083,0.4165,0.0716,0.000015,100.08,0.0500,0.00,0,ENFOQUE
0.3263,0.2592,0.6016,0.0289,0.6070,0.0082,0.4167,0.1278,0.000280,99.12,0.0500,0.00,0,ENFOQUE
0.3456,0.2592,0.6047,0.0262,0.6184,0.0205,0.4181,0.2188,0.000740,98.33,0.0500,0.00,0,ENFOQUE
0.3561,0.2592,0.5767,0.0276,0.6396,0.0201,0.4224,0.1793,0.001515,98.60,0.0500,0.00,0,ENFOQUE
0.3576,0.2955,0.5542,0.0147,0.6583,0.0114,0.4247,0.0779,0.001790,100.04,0.0500,0.00,0,ENFOQUE
0.3453,0.2955,0.5430,0.0058,0.6572,0.0124,0.4249,0.0496,0.001205,100.67,0.0500,0.00,0,ENFOQUE
0.3498,0.3345,0.5384,0.0053,0.6416,0.0289,0.4198,0.0571,0.000350,100.44,0.0500,0.00,0,ENFOQUE
0.3526,0.3252,0.5392,0.0067,0.6112,0.0357,0.4199,0.0833,0.000125,100.74,0.0500,0.00,0,ENFOQUE
0.3606,0.3252,0.5352,0.0182,0.6146,0.0392,0.4217,0.1123,0.000105,100.59,0.0500,0.00,0,ENFOQUE
0.3604,0.3112,0.5338,0.0270,0.6228,0.0319,0.4229,0.1326,0.000105,100.18,0.0500,0.00,0,ENFOQUE
0.3551,0.2722,0.5304,0.0353,0.6129,0.0298,0.4227,0.2077,0.000130,99.73,0.0500,0.00,0,ENFOQUE
0.3500,0.2722,0.5397,0.0367,0.5951,0.0162,0.4221,0.2256,0.000230,99.49,0.0500,0.00,0,ENFOQUE
0.3773,0.2722,0.5101,0.0545,0.6132,0.0329,0.4205,0.3361,0.000535,98.99,0.0500,0.00,0,ENFOQUE
0.3842,0.2794,0.4926,0.0374,0.6253,0.0334,0.4187,0.3547,0.000865,99.06,0.0500,0.00,0,ENFOQUE
0.3543,0.2456,0.5139,0.0344,0.6440,0.0250,0.4196,0.2816,0.000975,100.16,0.0500,0.00,0,ENFOQUE
0.3456,0.2456,0.5122,0.0287,0.6903,0.0562,0.4302,0.2295,0.001120,100.57,0.0500,0.00,0,ENFOQUE
0.3575,0.2456,0.5014,0.0208,0.7144,0.0401,0.4346,0.2092,0.001195,100.72,0.0500,0.00,0,ENFOQUE
0.4061,0.3392,0.5029,0.0168,0.7039,0.0236,0.4289,0.1070,0.000890,100.98,0.0500,0.00,0,ENFOQUE
0.4049,0.3719,0.5158,0.0100,0.6877,0.0097,0.4205,0.0731,0.000305,100.85,0.0500,0.00,0,ENFOQUE
0.4034,0.3719,0.5169,0.0089,0.6825,0.0062,0.4172,0.0715,0.000110,100.27,0.0500,0.00,0,ENFOQUE
0.3878,0.3180,0.5211,0.0078,0.6776,0.0096,0.4181,0.1311,0.000055,99.65,0.0500,0.00,0,ENFOQUE
0.3920,0.3180,0.5293,0.0163,0.6884,0.0238,0.4257,0.4587,0.000200,98.75,0.0500,0.00,0,ENFOQUE
0.3949,0.3185,0.5443,0.0179,0.6930,0.0246,0.4273,0.5396,0.000470,97.62,0.0500,0.00,0,ENFOQUE
0.4222,0.3834,0.4899,0.0836,0.6825,0.0221,0.4263,0.3707,0.000835,98.30,0.0500,0.00,0,ENFOQUE
0.4482,0.3877,0.4091,0.0827,0.6647,0.0094,0.4242,0.2414,0.001400,100.70,0.0500,0.00,0,ENFOQUE
0.4490,0.3877,0.3906,0.0552,0.6608,0.0069,0.4226,0.1814,0.001345,101.99,0.0500,0.00,0,ENFOQUE
0.3942,0.2766,0.4764,0.0763,0.6477,0.0168,0.4220,0.1882,0.001010,100.50,0.0500,0.00,0,ENFOQUE
0.3479,0.2766,0.5482,0.0454,0.6306,0.0211,0.4199,0.2325,0.000965,100.39,0.0500,0.00,0,ENFOQUE
0.3368,0.2766,0.5756,0.0107,0.6097,0.0148,0.4154,0.1531,0.001455,102.06,0.0500,0.00,0,ENFOQUE
0.3627,0.2772,0.5797,0.0185,0.5995,0.0078,0.4127,0.1083,0.001580,103.78,0.0500,0.00,0,ENFOQUE
0.3431,0.1952,0.7172,0.1975,0.5982,0.0119,0.4042,0.4192,0.002145,100.02,0.0500,0.00,1,DISTRACCIÓN
0.3588,0.1952,0.8009,0.1611,0.5866,0.0194,0.4011,0.4453,0.001875,94.81,0.0500,0.00,1,DISTRACCIÓN
0.3800,0.1990,0.8223,0.1154,0.5705,0.0111,0.3980,0.2517,0.001820,91.42,0.0500,0.00,1,DISTRACCIÓN
0.4030,0.3741,0.8087,0.0267,0.5425,0.0338,0.3979,0.1108,0.000870,91.85,0.0500,0.00,1,DISTRACCIÓN
0.4071,0.3816,0.8455,0.0331,0.5223,0.0267,0.3904,0.1150,0.000580,91.01,0.0500,0.00,1,DISTRACCIÓN
0.3943,0.3398,0.8764,0.0160,0.5135,0.0133,0.3870,0.0554,0.000365,89.10,0.0500,0.00,1,DISTRACCIÓN
0.3960,0.3182,0.7251,0.3278,0.5359,0.0354,0.3919,0.4400,0.000555,89.19,0.0500,0.00,1,DISTRACCIÓN
0.5806,0.3182,0.3168,0.5020,0.5954,0.0893,0.3632,0.7550,0.008430,90.88,0.0500,0.00,1,DISTRACCIÓN
0.6135,0.3182,0.1370,0.3177,0.6799,0.0890,0.3648,0.7664,0.012080,93.80,0.0500,0.00,1,DISTRACCIÓN
0.5259,0.4097,0.3553,0.1802,0.7763,0.0578,0.3771,0.4741,0.010285,94.93,0.0500,0.00,1,DISTRACCIÓN
0.5059,0.1864,0.3673,0.1367,0.7597,0.1155,0.3797,0.5904,0.003605,94.95,0.0500,0.00,1,DISTRACCIÓN
0.4076,0.1779,0.3918,0.1492,0.6661,0.1613,0.3895,0.7090,0.005245,96.44,0.0500,0.00,1,DISTRACCIÓN
0.3497,0.1779,0.4153,0.1465,0.5940,0.0891,0.4203,0.6766,0.006795,98.95,0.0500,0.00,1,DISTRACCIÓN
0.3641,0.2470,0.4399,0.0740,0.6494,0.0597,0.4392,0.5373,0.006155,99.90,0.0500,0.00,1,DISTRACCIÓN
0.3968,0.2996,0.4236,0.0885,0.6875,0.0326,0.4302,0.6953,0.007340,97.43,0.0500,0.00,1,DISTRACCIÓN
0.4024,0.3131,0.4444,0.1052,0.7277,0.0781,0.4299,0.7183,0.011695,107.39,0.0500,0.00,1,DISTRACCIÓN
0.3594,0.3131,0.5088,0.0446,0.7950,0.0677,0.4493,0.4759,0.010250,126.76,0.0500,0.00,1,DISTRACCIÓN
0.3810,0.3131,0.4821,0.0223,0.8118,0.0318,0.4517,0.1265,0.004875,178.89,0.0500,0.00,1,DISTRACCIÓN
0.4256,0.3364,0.4546,0.0376,0.7930,0.0362,0.4465,0.1048,0.000245,235.67,0.0500,0.00,1,DISTRACCIÓN
0.4593,0.4156,0.4264,0.0218,0.7759,0.0212,0.4389,0.0827,0.000185,249.52,0.0500,0.00,1,DISTRACCIÓN
0.4410,0.4038,0.4236,0.0118,0.7879,0.0094,0.4386,0.0427,0.000135,248.84,0.0500,0.00,1,DISTRACCIÓN
0.4348,0.4038,0.4306,0.0094,0.7869,0.0119,0.4413,0.0608,0.000030,247.43,0.0500,0.00,1,DISTRACCIÓN
0.4344,0.4038,0.4397,0.0147,0.7813,0.0166,0.4427,0.0708,0.000075,247.97,0.0500,0.00,1,DISTRACCIÓN
0.4401,0.3967,0.4416,0.0150,0.7754,0.0144,0.4438,0.0739,0.000100,250.52,0.0500,0.00,1,DISTRACCIÓN
0.4255,0.3809,0.4512,0.0128,0.7711,0.0160,0.4419,0.0623,0.000050,217.27,0.0500,0.00,1,DISTRACCIÓN
0.4150,0.3809,0.4613,0.0113,0.7575,0.0146,0.4404,0.0614,0.000005,171.57,0.0500,0.00,1,DISTRACCIÓN
0.4197,0.3943,0.4689,0.0101,0.7594,0.0167,0.4397,0.0589,0.000000,125.55,0.0500,0.00,1,DISTRACCIÓN
0.4232,0.4061,0.4733,0.0084,0.7692,0.0165,0.4430,0.0399,0.000000,173.58,0.0500,0.00,1,DISTRACCIÓN
0.4280,0.4061,0.4721,0.0095,0.7819,0.0106,0.4465,0.0497,0.000000,208.84,0.0500,0.00,1,DISTRACCIÓN
0.4316,0.3883,0.4690,0.0113,0.7666,0.0233,0.4419,0.0645,0.000025,190.63,0.0500,0.00,1,DISTRACCIÓN
0.4352,0.3883,0.4644,0.0091,0.7498,0.0185,0.4355,0.0683,0.000060,141.39,0.0500,0.00,1,DISTRACCIÓN
0.4299,0.3883,0.4658,0.0073,0.7473,0.0124,0.4339,0.0449,0.000055,132.32,0.0500,0.00,1,DISTRACCIÓN
0.4305,0.4092,0.4674,0.0066,0.7569,0.0077,0.4345,0.0381,0.000015,131.31,0.0500,0.00,1,DISTRACCIÓN
0.4260,0.4092,0.4741,0.0081,0.7586,0.0072,0.4330,0.0302,0.000000,124.00,0.0500,0.00,1,DISTRACCIÓN
0.4206,0.3680,0.4804,0.0089,0.7618,0.0081,0.4336,0.0417,0.000000,160.45,0.0500,0.00,1,DISTRACCIÓN
0.4165,0.3680,0.4814,0.0079,0.7626,0.0085,0.4352,0.0442,0.000000,210.64,0.0500,0.00,1,DISTRACCIÓN
0.4105,0.3680,0.4857,0.0076,0.7660,0.0073,0.4358,0.0474,0.000000,242.94,0.0500,0.00,1,DISTRACCIÓN
0.4133,0.3888,0.4860,0.0063,0.7676,0.0084,0.4350,0.0372,0.000000,243.37,0.0500,0.00,1,DISTRACCIÓN
0.4053,0.3734,0.4869,0.0054,0.7687,0.0084,0.4352,0.0323,0.000000,242.88,0.0500,0.00,1,DISTRACCIÓN
0.4067,0.3734,0.4898,0.0122,0.7692,0.0110,0.4367,0.0371,0.000000,249.55,0.0500,0.00,1,DISTRACCIÓN
0.3951,0.2887,0.5146,0.0330,0.7688,0.0360,0.4348,0.2098,0.000155,221.40,0.0500,0.00,1,DISTRACCIÓN
0.3263,0.1903,0.6609,0.1723,0.7076,0.0885,0.4097,0.4287,0.002640,222.98,0.0500,0.00,1,DISTRACCIÓN
0.2632,0.1903,0.7513,0.1497,0.5812,0.1760,0.3799,0.6611,0.005575,231.53,0.0500,0.00,1,DISTRACCIÓN
0.2936,0.2122,0.6979,0.1691,0.5743,0.1814,0.3904,0.5865,0.006225,231.04,0.0500,0.00,1,DISTRACCIÓN
0.3658,0.2170,0.5501,0.0715,0.6014,0.1914,0.4169,0.5728,0.003980,174.98,0.0500,0.00,1,DISTRACCIÓN
0.4151,0.3543,0.5186,0.0079,0.6889,0.0219,0.4312,0.1294,0.003190,120.31,0.0500,0.00,1,DISTRACCIÓN
0.3808,0.2526,0.5246,0.0149,0.6362,0.0565,0.4184,0.1697,0.001120,117.07,0.1800,0.00,2,FATIGA
0.3575,0.2526,0.5198,0.0186,0.6081,0.0355,0.4152,0.2297,0.000390,114.17,0.1800,0.00,2,FATIGA
0.3527,0.2811,0.5166,0.0167,0.6514,0.0643,0.4256,0.4063,0.001495,107.43,0.1800,0.00,2,FATIGA
0.3244,0.2682,0.5316,0.0217,0.6826,0.0429,0.4380,0.3598,0.002960,98.35,0.1800,0.00,2,FATIGA
0.2960,0.2682,0.5505,0.0148,0.6823,0.0269,0.4304,0.1220,0.002935,96.86,0.1800,0.00,2,FATIGA
0.2980,0.2682,0.5580,0.0051,0.6698,0.0047,0.4217,0.0400,0.001090,96.46,0.1800,0.00,2,FATIGA
0.3200,0.2795,0.5575,0.0045,0.6650,0.0069,0.4235,0.0260,0.000150,94.50,0.1800,0.00,2,FATIGA
0.3314,0.3193,0.5594,0.0053,0.6605,0.0075,0.4267,0.0209,0.000080,94.14,0.1800,0.00,2,FATIGA
0.3302,0.3222,0.5633,0.0019,0.6575,0.0049,0.4287,0.0213,0.000040,95.73,0.1800,0.00,2,FATIGA
0.3176,0.2869,0.5613,0.0062,0.6641,0.0109,0.4280,0.0351,0.000000,96.92,0.1800,0.00,2,FATIGA
0.3002,0.2669,0.5569,0.0092,0.6707,0.0120,0.4269,0.0444,0.000015,98.79,0.1800,0.00,2,FATIGA
0.2932,0.2669,0.5550,0.0082,0.6774,0.0062,0.4259,0.0460,0.000055,100.17,0.1800,0.00,2,FATIGA
0.3068,0.2669,0.5589,0.0040,0.6740,0.0058,0.4242,0.0375,0.000095,99.74,0.1800,0.00,2,FATIGA
0.3344,0.2995,0.5585,0.0047,0.6650,0.0112,0.4253,0.0678,0.000105,98.34,0.1800,0.00,2,FATIGA
0.3215,0.2563,0.5637,0.0067,0.6327,0.0351,0.4244,0.1691,0.000345,97.48,0.1800,0.00,2,FATIGA
0.2846,0.2444,0.5605,0.0097,0.5932,0.0331,0.4220,0.2395,0.001240,96.84,0.1800,0.00,2,FATIGA
0.2558,0.2297,0.5622,0.0115,0.5715,0.0137,0.4147,0.2258,0.002855,94.66,0.1800,0.00,2,FATIGA
0.2684,0.2297,0.5595,0.0103,0.5863,0.0265,0.4053,0.2152,0.004225,93.46,0.1800,0.00,2,FATIGA
0.2996,0.2297,0.5497,0.0183,0.6240,0.0333,0.4014,0.1785,0.004455,92.07,0.1800,0.00,2,FATIGA
0.3530,0.2943,0.5098,0.0410,0.6836,0.0547,0.4160,0.2229,0.003760,87.11,0.1800,0.00,2,FATIGA
0.3780,0.3064,0.4689,0.0317,0.7403,0.0415,0.4319,0.2113,0.003700,94.53,0.1800,0.00,2,FATIGA
0.3720,0.3064,0.4591,0.0165,0.7355,0.0437,0.4350,0.2129,0.003580,111.52,0.1800,0.00,2,FATIGA
0.3485,0.3030,0.4790,0.0248,0.6869,0.0438,0.4285,0.2202,0.002855,115.28,0.1800,0.00,2,FATIGA
0.3542,0.3030,0.4944,0.0102,0.6703,0.0201,0.4267,0.1975,0.001965,85.88,0.1800,0.00,2,FATIGA
0.3655,0.2951,0.4984,0.0111,0.6789,0.0147,0.4331,0.2078,0.001870,89.37,0.1800,0.00,2,FATIGA
0.3456,0.2951,0.5118,0.0187,0.6830,0.0093,0.4365,0.2011,0.003195,96.25,0.1800,0.00,2,FATIGA
0.3360,0.2951,0.5258,0.0117,0.6982,0.0231,0.4321,0.1790,0.004945,99.82,0.1800,0.00,2,FATIGA
0.3589,0.2962,0.5304,0.0142,0.7153,0.0375,0.4258,0.3313,0.004595,98.68,0.1800,0.00,2,FATIGA
0.3667,0.2962,0.5441,0.0191,0.6941,0.0536,0.4306,0.4514,0.004915,96.35,0.1800,0.00,2,FATIGA
0.3557,0.2962,0.5489,0.0170,0.6998,0.0617,0.4427,0.5346,0.007470,96.68,0.1800,0.00,2,FATIGA
0.3596,0.3195,0.5333,0.0249,0.6929,0.0572,0.4437,0.5835,0.008755,96.81,0.1800,0.00,2,FATIGA
0.3313,0.2578,0.5445,0.0395,0.6603,0.0663,0.4332,0.5328,0.011355,96.09,0.1800,0.00,2,FATIGA
0.3291,0.2578,0.5854,0.0381,0.6256,0.0171,0.4264,0.3177,0.013625,96.27,0.1800,0.00,2,FATIGA
0.3323,0.2578,0.5995,0.0219,0.6346,0.0161,0.4308,0.2555,0.011005,96.40,0.1800,0.00,2,FATIGA
0.3421,0.3192,0.5653,0.0428,0.6461,0.0093,0.4374,0.2424,0.006760,96.61,0.1800,0.00,2,FATIGA
0.3460,0.3089,0.5305,0.0210,0.6366,0.0132,0.4446,0.1343,0.007745,98.09,0.1800,0.00,2,FATIGA
0.3312,0.2639,0.5356,0.0225,0.6241,0.0157,0.4450,0.1715,0.007970,99.57,0.1800,0.00,2,FATIGA
0.2954,0.2266,0.5605,0.0206,0.5925,0.0346,0.4362,0.3294,0.005370,97.99,0.1800,0.00,2,FATIGA
0.2842,0.2266,0.5779,0.0157,0.5798,0.0275,0.4197,0.3510,0.005045,95.43,0.1800,0.00,2,FATIGA
0.3174,0.2266,0.5806,0.0135,0.5802,0.0239,0.4072,0.1560,0.007350,96.22,0.1800,0.00,2,FATIGA
0.3574,0.3078,0.5770,0.0061,0.5922,0.0071,0.4028,0.0528,0.006555,96.34,0.1800,0.00,2,FATIGA
0.3430,0.2261,0.5812,0.0090,0.5896,0.0076,0.4065,0.0797,0.003110,95.83,0.1800,0.00,2,FATIGA
0.3083,0.2261,0.5855,0.0097,0.5900,0.0071,0.4151,0.1029,0.001105,98.90,0.1800,0.00,2,FATIGA
0.3127,0.2261,0.5782,0.0124,0.5966,0.0086,0.4260,0.0852,0.001000,103.97,0.1800,0.00,2,FATIGA
0.3491,0.2530,0.5683,0.0109,0.6012,0.0082,0.4311,0.0433,0.001025,107.79,0.1800,0.00,2,FATIGA
0.3697,0.3435,0.5629,0.0028,0.6097,0.0056,0.4311,0.0212,0.000555,108.30,0.1800,0.00,2,FATIGA
0.3530,0.3070,0.5658,0.0065,0.6114,0.0055,0.4293,0.0475,0.000170,107.12,0.1800,0.00,2,FATIGA
0.3433,0.3067,0.5980,0.0548,0.6310,0.0258,0.4279,0.2160,0.000435,105.79,0.1800,0.00,3,SOBREESTIMULACIÓN
0.3478,0.3067,0.6048,0.0637,0.6892,0.0761,0.4267,0.6488,0.002465,120.68,0.1800,0.00,3,SOBREESTIMULACIÓN
